Name,Price,Week,Month,Year,Season
BeetRoot_UPCVEG_1kg,184.47,1,9,2020,South-West Monsoon Season
Carrot_UPCVEG_1kg,194.17,1,9,2020,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,346.94,2,9,2020,South-West Monsoon Season
Leeks_UPCVEG_1kg,148.95,2,9,2020,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,178.06,2,9,2020,South-West Monsoon Season
Carrot_UPCVEG_1kg,192.78,2,9,2020,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,330.59,3,9,2020,South-West Monsoon Season
Leeks_UPCVEG_1kg,148.95,3,9,2020,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,174.0,3,9,2020,South-West Monsoon Season
Carrot_UPCVEG_1kg,193.21,3,9,2020,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,361.35,4,9,2020,South-West Monsoon Season
Leeks_UPCVEG_1kg,152.62,4,9,2020,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,166.32,4,9,2020,South-West Monsoon Season
Carrot_UPCVEG_1kg,210.91,4,9,2020,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,394.0,1,10,2020,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,156.67,1,10,2020,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,174.06,1,10,2020,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,217.33,1,10,2020,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,374.33,2,10,2020,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,157.14,2,10,2020,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,167.41,2,10,2020,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,207.5,2,10,2020,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,365.22,3,10,2020,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,154.61,3,10,2020,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,160.83,3,10,2020,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,199.59,3,10,2020,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,382.69,4,10,2020,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,158.65,4,10,2020,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,165.84,4,10,2020,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,200.82,4,10,2020,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,381.25,1,11,2020,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,145.0,1,11,2020,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,127.35,1,11,2020,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,231.0,1,11,2020,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,411.25,2,11,2020,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,144.85,2,11,2020,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,138.33,2,11,2020,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,233.27,2,11,2020,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,377.18,3,11,2020,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,149.0,3,11,2020,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,142.5,3,11,2020,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,242.5,3,11,2020,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,364.63,4,11,2020,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,145.93,4,11,2020,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,145.43,4,11,2020,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,246.4,4,11,2020,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,407.33,1,12,2020,North-East Monsoon Season
Leeks_UPCVEG_1kg,145.31,1,12,2020,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,152.73,1,12,2020,North-East Monsoon Season
Carrot_UPCVEG_1kg,259.23,1,12,2020,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,450.23,2,12,2020,North-East Monsoon Season
Leeks_UPCVEG_1kg,147.47,2,12,2020,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,166.92,2,12,2020,North-East Monsoon Season
Carrot_UPCVEG_1kg,268.67,2,12,2020,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,482.5,3,12,2020,North-East Monsoon Season
Leeks_UPCVEG_1kg,151.0,3,12,2020,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,178.24,3,12,2020,North-East Monsoon Season
Carrot_UPCVEG_1kg,247.56,3,12,2020,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,545.75,4,12,2020,North-East Monsoon Season
Leeks_UPCVEG_1kg,148.42,4,12,2020,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,180.29,4,12,2020,North-East Monsoon Season
Carrot_UPCVEG_1kg,238.94,4,12,2020,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,558.0,1,1,2021,North-East Monsoon Season
Leeks_UPCVEG_1kg,153.21,1,1,2021,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,210.0,1,1,2021,North-East Monsoon Season
Carrot_UPCVEG_1kg,216.36,1,1,2021,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,751.0,2,1,2021,North-East Monsoon Season
Leeks_UPCVEG_1kg,152.5,2,1,2021,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,215.42,2,1,2021,North-East Monsoon Season
Carrot_UPCVEG_1kg,202.8,2,1,2021,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,780.0,3,1,2021,North-East Monsoon Season
Leeks_UPCVEG_1kg,145.91,3,1,2021,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,227.89,3,1,2021,North-East Monsoon Season
Carrot_UPCVEG_1kg,204.26,3,1,2021,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,919.44,4,1,2021,North-East Monsoon Season
Leeks_UPCVEG_1kg,161.26,4,1,2021,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,255.78,4,1,2021,North-East Monsoon Season
Carrot_UPCVEG_1kg,219.72,4,1,2021,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,997.64,1,2,2021,North-East Monsoon Season
Leeks_UPCVEG_1kg,196.68,1,2,2021,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,304.67,1,2,2021,North-East Monsoon Season
Carrot_UPCVEG_1kg,225.26,1,2,2021,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,781.9,2,2,2021,North-East Monsoon Season
Leeks_UPCVEG_1kg,192.85,2,2,2021,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,276.5,2,2,2021,North-East Monsoon Season
Carrot_UPCVEG_1kg,221.0,2,2,2021,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,767.41,3,2,2021,North-East Monsoon Season
Leeks_UPCVEG_1kg,200.68,3,2,2021,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,275.22,3,2,2021,North-East Monsoon Season
Carrot_UPCVEG_1kg,212.8,3,2,2021,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,634.29,4,2,2021,North-East Monsoon Season
Leeks_UPCVEG_1kg,194.36,4,2,2021,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,236.51,4,2,2021,North-East Monsoon Season
Carrot_UPCVEG_1kg,215.0,4,2,2021,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,471.43,1,3,2021,First Inter-monsoon Season
Leeks_UPCVEG_1kg,196.36,1,3,2021,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,204.0,1,3,2021,First Inter-monsoon Season
Carrot_UPCVEG_1kg,228.18,1,3,2021,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,437.04,2,3,2021,First Inter-monsoon Season
Leeks_UPCVEG_1kg,180.0,2,3,2021,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,182.22,2,3,2021,First Inter-monsoon Season
Carrot_UPCVEG_1kg,226.36,2,3,2021,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,360.08,3,3,2021,First Inter-monsoon Season
Leeks_UPCVEG_1kg,178.21,3,3,2021,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,170.43,3,3,2021,First Inter-monsoon Season
Carrot_UPCVEG_1kg,226.52,3,3,2021,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,357.58,4,3,2021,First Inter-monsoon Season
Leeks_UPCVEG_1kg,172.5,4,3,2021,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,170.77,4,3,2021,First Inter-monsoon Season
Carrot_UPCVEG_1kg,218.89,4,3,2021,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,356.37,1,4,2021,First Inter-monsoon Season
Leeks_UPCVEG_1kg,158.57,1,4,2021,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,159.5,1,4,2021,First Inter-monsoon Season
Carrot_UPCVEG_1kg,200.43,1,4,2021,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,,2,4,2021,First Inter-monsoon Season
Leeks_UPCVEG_1kg,,2,4,2021,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,,2,4,2021,First Inter-monsoon Season
Carrot_UPCVEG_1kg,,2,4,2021,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,364.2,3,4,2021,First Inter-monsoon Season
Leeks_UPCVEG_1kg,152.17,3,4,2021,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,160.42,3,4,2021,First Inter-monsoon Season
Carrot_UPCVEG_1kg,202.4,3,4,2021,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,327.69,4,4,2021,First Inter-monsoon Season
Leeks_UPCVEG_1kg,141.9,4,4,2021,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,159.58,4,4,2021,First Inter-monsoon Season
Carrot_UPCVEG_1kg,210.4,4,4,2021,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,307.5,1,5,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,145.56,1,5,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,148.42,1,5,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,201.11,1,5,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,288.64,2,5,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,154.0,2,5,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,152.17,2,5,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,188.74,2,5,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,368.64,3,5,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,187.14,3,5,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,188.64,3,5,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,233.18,3,5,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,372.86,4,5,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,196.84,4,5,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,194.0,4,5,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,241.0,4,5,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,365.91,1,6,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,197.0,1,6,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,190.0,1,6,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,237.86,1,6,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,388.75,2,6,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,211.82,2,6,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,205.0,2,6,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,247.22,2,6,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,396.92,3,6,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,217.27,3,6,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,210.0,3,6,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,245.88,3,6,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,435.6,4,6,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,258.5,4,6,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,241.76,4,6,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,250.56,4,6,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,410.95,1,7,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,228.5,1,7,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,188.18,1,7,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,209.52,1,7,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,396.1,2,7,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,230.5,2,7,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,198.64,2,7,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,190.5,2,7,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,420.63,3,7,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,246.84,3,7,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,205.05,3,7,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,201.88,3,7,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,371.43,4,7,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,270.0,4,7,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,225.22,4,7,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,201.05,4,7,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,387.37,1,8,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,277.09,1,8,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,200.53,1,8,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,200.84,1,8,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,384.8,2,8,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,272.55,2,8,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,192.94,2,8,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,204.0,2,8,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,368.92,3,8,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,274.6,3,8,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,180.77,3,8,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,202.14,3,8,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,366.0,4,8,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,241.0,4,8,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,178.57,4,8,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,187.86,4,8,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,342.86,1,9,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,241.0,1,9,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,138.33,1,9,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,190.0,1,9,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,329.43,2,9,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,239.29,2,9,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,146.15,2,9,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,169.41,2,9,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,329.83,3,9,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,228.46,3,9,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,141.54,3,9,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,168.13,3,9,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,307.67,4,9,2021,South-West Monsoon Season
Leeks_UPCVEG_1kg,207.78,4,9,2021,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,145.0,4,9,2021,South-West Monsoon Season
Carrot_UPCVEG_1kg,178.89,4,9,2021,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,296.6,1,10,2021,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,227.5,1,10,2021,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,152.59,1,10,2021,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,189.55,1,10,2021,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,324.87,2,10,2021,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,247.6,2,10,2021,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,155.36,2,10,2021,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,200.36,2,10,2021,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,350.0,3,10,2021,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,264.04,3,10,2021,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,140.91,3,10,2021,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,189.91,3,10,2021,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,330.0,4,10,2021,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,268.18,4,10,2021,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,148.64,4,10,2021,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,199.05,4,10,2021,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,345.0,1,11,2021,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,270.0,1,11,2021,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,156.97,1,11,2021,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,222.86,1,11,2021,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,359.29,2,11,2021,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,287.08,2,11,2021,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,167.24,2,11,2021,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,254.29,2,11,2021,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,361.61,3,11,2021,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,337.19,3,11,2021,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,183.79,3,11,2021,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,338.33,3,11,2021,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,369.23,4,11,2021,Second Inter-monsoon Season
Leeks_UPCVEG_1kg,421.25,4,11,2021,Second Inter-monsoon Season
BeetRoot_UPCVEG_1kg,207.5,4,11,2021,Second Inter-monsoon Season
Carrot_UPCVEG_1kg,405.91,4,11,2021,Second Inter-monsoon Season
Green_Chillies_LCVEG_1kg,720.75,1,12,2021,North-East Monsoon Season
Leeks_UPCVEG_1kg,402.48,1,12,2021,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,298.26,1,12,2021,North-East Monsoon Season
Carrot_UPCVEG_1kg,390.07,1,12,2021,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,919.05,2,12,2021,North-East Monsoon Season
Leeks_UPCVEG_1kg,438.04,2,12,2021,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,373.33,2,12,2021,North-East Monsoon Season
Carrot_UPCVEG_1kg,495.83,2,12,2021,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,1003.18,3,12,2021,North-East Monsoon Season
Leeks_UPCVEG_1kg,414.29,3,12,2021,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,446.67,3,12,2021,North-East Monsoon Season
Carrot_UPCVEG_1kg,482.73,3,12,2021,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,1083.33,4,12,2021,North-East Monsoon Season
Leeks_UPCVEG_1kg,412.5,4,12,2021,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,491.67,4,12,2021,North-East Monsoon Season
Carrot_UPCVEG_1kg,501.82,4,12,2021,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,1130.65,1,1,2022,North-East Monsoon Season
Leeks_UPCVEG_1kg,378.57,1,1,2022,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,504.62,1,1,2022,North-East Monsoon Season
Carrot_UPCVEG_1kg,499.67,1,1,2022,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,1005.24,2,1,2022,North-East Monsoon Season
Leeks_UPCVEG_1kg,358.62,2,1,2022,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,508.15,2,1,2022,North-East Monsoon Season
Carrot_UPCVEG_1kg,466.09,2,1,2022,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,837.62,3,1,2022,North-East Monsoon Season
Leeks_UPCVEG_1kg,331.36,3,1,2022,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,504.78,3,1,2022,North-East Monsoon Season
Carrot_UPCVEG_1kg,467.77,3,1,2022,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,668.18,4,1,2022,North-East Monsoon Season
Leeks_UPCVEG_1kg,326.0,4,1,2022,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,507.86,4,1,2022,North-East Monsoon Season
Carrot_UPCVEG_1kg,463.03,4,1,2022,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,685.71,1,2,2022,North-East Monsoon Season
Leeks_UPCVEG_1kg,299.26,1,2,2022,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,508.28,1,2,2022,North-East Monsoon Season
Carrot_UPCVEG_1kg,469.0,1,2,2022,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,701.85,2,2,2022,North-East Monsoon Season
Leeks_UPCVEG_1kg,256.86,2,2,2022,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,461.67,2,2,2022,North-East Monsoon Season
Carrot_UPCVEG_1kg,487.29,2,2,2022,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,823.79,3,2,2022,North-East Monsoon Season
Leeks_UPCVEG_1kg,242.07,3,2,2022,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,372.14,3,2,2022,North-East Monsoon Season
Carrot_UPCVEG_1kg,533.46,3,2,2022,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,702.58,4,2,2022,North-East Monsoon Season
Leeks_UPCVEG_1kg,216.25,4,2,2022,North-East Monsoon Season
BeetRoot_UPCVEG_1kg,326.25,4,2,2022,North-East Monsoon Season
Carrot_UPCVEG_1kg,441.25,4,2,2022,North-East Monsoon Season
Green_Chillies_LCVEG_1kg,620.94,1,3,2022,First Inter-monsoon Season
Leeks_UPCVEG_1kg,209.39,1,3,2022,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,294.38,1,3,2022,First Inter-monsoon Season
Carrot_UPCVEG_1kg,411.18,1,3,2022,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,581.29,2,3,2022,First Inter-monsoon Season
Leeks_UPCVEG_1kg,207.74,2,3,2022,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,280.63,2,3,2022,First Inter-monsoon Season
Carrot_UPCVEG_1kg,377.42,2,3,2022,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,581.67,3,3,2022,First Inter-monsoon Season
Leeks_UPCVEG_1kg,206.56,3,3,2022,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,228.0,3,3,2022,First Inter-monsoon Season
Carrot_UPCVEG_1kg,338.62,3,3,2022,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,567.14,4,3,2022,First Inter-monsoon Season
Leeks_UPCVEG_1kg,197.04,4,3,2022,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,217.04,4,3,2022,First Inter-monsoon Season
Carrot_UPCVEG_1kg,298.46,4,3,2022,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,642.0,1,4,2022,First Inter-monsoon Season
Leeks_UPCVEG_1kg,222.41,1,4,2022,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,236.67,1,4,2022,First Inter-monsoon Season
Carrot_UPCVEG_1kg,285.16,1,4,2022,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,,2,4,2022,First Inter-monsoon Season
Leeks_UPCVEG_1kg,,2,4,2022,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,,2,4,2022,First Inter-monsoon Season
Carrot_UPCVEG_1kg,,2,4,2022,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,706.36,3,4,2022,First Inter-monsoon Season
Leeks_UPCVEG_1kg,234.55,3,4,2022,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,248.57,3,4,2022,First Inter-monsoon Season
Carrot_UPCVEG_1kg,260.48,3,4,2022,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,483.7,4,4,2022,First Inter-monsoon Season
Leeks_UPCVEG_1kg,204.29,4,4,2022,First Inter-monsoon Season
BeetRoot_UPCVEG_1kg,246.67,4,4,2022,First Inter-monsoon Season
Carrot_UPCVEG_1kg,209.29,4,4,2022,First Inter-monsoon Season
Green_Chillies_LCVEG_1kg,486.67,1,5,2022,South-West Monsoon Season
Leeks_UPCVEG_1kg,232.4,1,5,2022,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,314.4,1,5,2022,South-West Monsoon Season
Carrot_UPCVEG_1kg,252.0,1,5,2022,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,,2,5,2022,South-West Monsoon Season
Leeks_UPCVEG_1kg,,2,5,2022,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,,2,5,2022,South-West Monsoon Season
Carrot_UPCVEG_1kg,,2,5,2022,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,683.0,3,5,2022,South-West Monsoon Season
Leeks_UPCVEG_1kg,293.0,3,5,2022,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,407.5,3,5,2022,South-West Monsoon Season
Carrot_UPCVEG_1kg,401.58,3,5,2022,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,641.36,4,5,2022,South-West Monsoon Season
Leeks_UPCVEG_1kg,365.45,4,5,2022,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,482.5,4,5,2022,South-West Monsoon Season
Carrot_UPCVEG_1kg,435.22,4,5,2022,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,694.0,1,6,2022,South-West Monsoon Season
Leeks_UPCVEG_1kg,377.73,1,6,2022,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,502.22,1,6,2022,South-West Monsoon Season
Carrot_UPCVEG_1kg,456.19,1,6,2022,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,813.18,2,6,2022,South-West Monsoon Season
Leeks_UPCVEG_1kg,386.5,2,6,2022,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,518.89,2,6,2022,South-West Monsoon Season
Carrot_UPCVEG_1kg,459.52,2,6,2022,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,839.0,3,6,2022,South-West Monsoon Season
Leeks_UPCVEG_1kg,361.74,3,6,2022,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,503.53,3,6,2022,South-West Monsoon Season
Carrot_UPCVEG_1kg,456.25,3,6,2022,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,836.25,4,6,2022,South-West Monsoon Season
Leeks_UPCVEG_1kg,374.44,4,6,2022,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,461.05,4,6,2022,South-West Monsoon Season
Carrot_UPCVEG_1kg,433.5,4,6,2022,South-West Monsoon Season
Green_Chillies_LCVEG_1kg,778.5,1,7,2022,South-West Monsoon Season
Leeks_UPCVEG_1kg,324.55,1,7,2022,South-West Monsoon Season
BeetRoot_UPCVEG_1kg,404.29,1,7,2022,South-West Monsoon Season
Carrot_UPCVEG_1kg,412.73,1,7,2022,South-West Monsoon Season
