iter	Passed	Remaining
3261	8332	17211
3262	8335	17209
3263	8338	17207
3264	8340	17205
3265	8343	17202
3266	8346	17201
3267	8349	17199
3268	8351	17196
3269	8354	17194
3270	8357	17192
3271	8359	17189
3272	8362	17187
3273	8365	17186
3274	8368	17185
3275	8371	17182
3276	8373	17179
3277	8376	17176
3278	8379	17174
3279	8382	17173
3280	8385	17171
3281	8387	17169
3282	8390	17166
3283	8393	17164
3284	8396	17163
3285	8399	17161
3286	8402	17159
3287	8404	17157
3288	8407	17154
3289	8410	17152
3290	8412	17150
3291	8415	17148
3292	8418	17146
3293	8421	17143
3294	8423	17141
3295	8426	17139
3296	8429	17138
3297	8432	17136
3298	8435	17134
3299	8438	17131
3300	8440	17128
3301	8443	17126
3302	8446	17125
3303	8448	17122
3304	8451	17120
3305	8453	17117
3306	8456	17115
3307	8459	17113
3308	8462	17111
3309	8465	17110
3310	8468	17107
3311	8470	17104
3312	8472	17101
3313	8476	17100
3314	8479	17099
3315	8482	17098
3316	8485	17095
3317	8487	17092
3318	8491	17092
3319	8495	17092
3320	8498	17091
3321	8501	17089
3322	8503	17086
3323	8506	17085
3324	8510	17084
3325	8513	17082
3326	8515	17080
3327	8518	17078
3328	8521	17076
3329	8524	17074
3330	8527	17072
3331	8530	17070
3332	8532	17067
3333	8534	17064
3334	8537	17063
3335	8540	17061
3336	8543	17058
3337	8546	17056
3338	8548	17053
3339	8551	17050
3340	8553	17048
3341	8557	17047
3342	8560	17046
3343	8563	17044
3344	8565	17041
3345	8570	17042
3346	8573	17042
3347	8577	17042
3348	8580	17040
3349	8583	17038
3350	8586	17036
3351	8590	17036
3352	8592	17034
3353	8595	17031
3354	8597	17029
3355	8600	17026
3356	8603	17025
3357	8606	17024
3358	8609	17022
3359	8612	17019
3360	8614	17017
3361	8618	17016
3362	8621	17015
3363	8624	17012
3364	8626	17010
3365	8629	17007
3366	8631	17004
3367	8635	17003
3368	8638	17001
3369	8640	16999
3370	8643	16997
3371	8646	16994
3372	8648	16991
3373	8651	16990
3374	8654	16988
3375	8656	16985
3376	8659	16982
3377	8661	16979
3378	8663	16976
3379	8667	16975
3380	8670	16973
3381	8673	16973
3382	8676	16970
3383	8677	16964
3384	8678	16958
3385	8681	16957
3386	8685	16957
3387	8687	16955
3388	8690	16953
3389	8693	16951
3390	8697	16950
3391	8700	16949
3392	8703	16947
3393	8706	16945
3394	8708	16942
3395	8711	16940
3396	8714	16939
3397	8717	16937
3398	8720	16935
3399	8722	16932
3400	8725	16930
3401	8728	16927
3402	8731	16926
3403	8734	16924
3404	8736	16922
3405	8739	16919
3406	8741	16916
3407	8744	16914
3408	8747	16912
3409	8750	16910
3410	8752	16907
3411	8755	16905
3412	8758	16903
3413	8761	16901
3414	8764	16899
3415	8767	16897
3416	8771	16898
3417	8779	16906
3418	8794	16928
3419	8817	16964
3420	8825	16972
3421	8829	16972
3422	8832	16971
3423	8836	16970
3424	8839	16968
3425	8843	16968
3426	8846	16967
3427	8850	16968
3428	8854	16968
3429	8859	16970
3430	8864	16971
3431	8868	16972
3432	8872	16971
3433	8875	16971
3434	8878	16968
3435	8881	16967
3436	8884	16965
3437	8888	16964
3438	8891	16963
3439	8894	16962
3440	8897	16959
3441	8900	16957
3442	8903	16955
3443	8906	16953
3444	8909	16951
3445	8911	16949
3446	8914	16947
3447	8917	16945
3448	8920	16943
3449	8923	16941
3450	8926	16939
3451	8929	16937
3452	8931	16934
3453	8934	16932
3454	8937	16930
3455	8940	16929
3456	8943	16927
3457	8946	16924
3458	8948	16922
3459	8951	16920
3460	8955	16919
3461	8958	16917
3462	8961	16915
3463	8963	16913
3464	8966	16910
3465	8969	16908
3466	8972	16906
3467	8975	16904
3468	8977	16902
3469	8980	16899
3470	8983	16897
3471	8986	16895
3472	8989	16893
3473	8992	16892
3474	8994	16889
3475	8997	16886
3476	9000	16884
3477	9003	16883
3478	9006	16881
3479	9008	16878
3480	9011	16876
3481	9014	16873
3482	9017	16872
3483	9020	16870
3484	9022	16867
3485	9025	16865
3486	9026	16859
3487	9028	16856
3488	9031	16854
3489	9034	16853
3490	9037	16850
3491	9040	16848
3492	9043	16846
3493	9046	16844
3494	9048	16842
3495	9052	16841
3496	9055	16839
3497	9058	16837
3498	9060	16834
3499	9064	16833
3500	9067	16831
3501	9069	16829
3502	9072	16826
3503	9075	16825
3504	9079	16824
3505	9082	16823
3506	9085	16821
3507	9088	16819
3508	9091	16817
3509	9094	16814
3510	9097	16814
3511	9101	16813
3512	9104	16811
3513	9106	16808
3514	9109	16806
3515	9112	16804
3516	9115	16802
3517	9117	16800
3518	9120	16797
3519	9123	16794
3520	9125	16792
3521	9128	16790
3522	9131	16788
3523	9134	16786
3524	9136	16783
3525	9139	16780
3526	9141	16777
3527	9144	16775
3528	9147	16773
3529	9150	16770
3530	9152	16768
3531	9155	16766
3532	9158	16763
3533	9161	16762
3534	9164	16760
3535	9167	16757
3536	9169	16754
3537	9172	16752
3538	9174	16749
3539	9177	16748
3540	9180	16746
3541	9183	16744
3542	9186	16741
3543	9188	16739
3544	9191	16737
3545	9194	16735
3546	9196	16731
3547	9199	16729
3548	9202	16727
3549	9204	16724
3550	9207	16722
3551	9210	16720
3552	9213	16717
3553	9216	16715
3554	9218	16713
3555	9221	16710
3556	9224	16709
3557	9227	16706
3558	9230	16704
3559	9232	16701
3560	9235	16699
3561	9237	16696
3562	9240	16694
3563	9243	16692
3564	9246	16690
3565	9249	16687
3566	9251	16685
3567	9254	16683
3568	9257	16681
3569	9260	16679
3570	9263	16677
3571	9266	16674
3572	9269	16673
3573	9272	16672
3574	9275	16670
3575	9278	16668
3576	9281	16666
3577	9284	16663
3578	9287	16662
3579	9290	16661
3580	9293	16659
3581	9296	16656
3582	9298	16653
3583	9301	16651
3584	9304	16649
3585	9307	16648
3586	9310	16645
3587	9313	16643
3588	9315	16640
3589	9318	16638
3590	9321	16636
3591	9323	16633
3592	9326	16631
3593	9329	16628
3594	9331	16625
3595	9334	16624
3596	9337	16622
3597	9340	16619
3598	9343	16617
3599	9345	16614
3600	9348	16612
3601	9351	16610
3602	9354	16607
3603	9356	16605
3604	9359	16602
3605	9361	16600
3606	9364	16598
3607	9368	16596
3608	9371	16594
3609	9373	16592
3610	9376	16590
3611	9379	16587
3612	9382	16585
3613	9385	16583
3614	9387	16581
3615	9390	16578
3616	9393	16576
3617	9395	16573
3618	9398	16571
3619	9401	16569
3620	9404	16566
3621	9406	16564
3622	9408	16561
3623	9411	16558
3624	9414	16555
3625	9416	16553
3626	9419	16551
3627	9422	16548
3628	9424	16545
3629	9427	16543
3630	9430	16541
3631	9433	16540
3632	9436	16537
3633	9439	16536
3634	9441	16532
3635	9444	16530
3636	9448	16530
3637	9451	16528
3638	9454	16525
3639	9456	16523
3640	9459	16520
3641	9460	16515
3642	9463	16514
3643	9467	16512
3644	9469	16510
3645	9472	16507
3646	9475	16505
3647	9478	16503
3648	9481	16501
3649	9484	16499
3650	9487	16497
3651	9489	16495
3652	9492	16493
3653	9495	16491
3654	9498	16489
3655	9501	16487
3656	9504	16484
3657	9506	16481
3658	9509	16480
3659	9512	16478
3660	9515	16476
3661	9518	16474
3662	9521	16471
3663	9523	16469
3664	9527	16468
3665	9532	16469
3666	9535	16467
3667	9537	16464
3668	9540	16462
3669	9543	16460
3670	9546	16458
3671	9549	16456
3672	9551	16453
3673	9554	16450
3674	9555	16446
3675	9559	16444
3676	9561	16442
3677	9564	16440
3678	9567	16437
3679	9569	16435
3680	9573	16434
3681	9576	16432
3682	9579	16430
3683	9581	16427
3684	9584	16425
3685	9587	16422
3686	9590	16420
3687	9593	16418
3688	9595	16416
3689	9598	16413
3690	9600	16410
3691	9604	16409
3692	9606	16407
3693	9609	16404
3694	9612	16402
3695	9614	16399
3696	9617	16396
3697	9620	16394
3698	9623	16392
3699	9626	16390
3700	9629	16388
3701	9631	16386
3702	9634	16383
3703	9637	16381
3704	9640	16379
3705	9643	16378
3706	9646	16375
3707	9648	16372
3708	9651	16370
3709	9655	16369
3710	9658	16368
3711	9661	16366
3712	9664	16363
3713	9666	16361
3714	9670	16360
3715	9673	16359
3716	9676	16357
3717	9679	16354
3718	9682	16352
3719	9685	16351
3720	9688	16349
3721	9691	16347
3722	9694	16344
3723	9696	16340
3724	9698	16338
3725	9702	16336
3726	9704	16334
3727	9707	16331
3728	9709	16329
3729	9712	16326
3730	9715	16323
3731	9718	16322
3732	9721	16320
3733	9724	16318
3734	9726	16315
3735	9729	16312
3736	9732	16311
3737	9735	16309
3738	9738	16306
3739	9740	16304
3740	9743	16301
3741	9745	16298
3742	9748	16296
3743	9751	16293
3744	9754	16291
3745	9756	16288
3746	9759	16286
3747	9761	16283
3748	9765	16282
3749	9768	16280
3750	9770	16277
3751	9773	16275
3752	9775	16272
3753	9778	16270
3754	9781	16268
3755	9784	16265
3756	9787	16263
3757	9789	16260
3758	9792	16258
3759	9795	16256
3760	9799	16255
3761	9802	16253
3762	9804	16251
3763	9807	16248
3764	9810	16246
3765	9813	16245
3766	9816	16242
3767	9819	16241
3768	9822	16238
3769	9824	16235
3770	9827	16233
3771	9830	16231
3772	9834	16230
3773	9837	16228
3774	9839	16225
3775	9842	16222
3776	9845	16221
3777	9848	16219
3778	9851	16217
3779	9854	16215
3780	9856	16212
3781	9859	16209
3782	9862	16207
3783	9865	16205
3784	9867	16203
3785	9870	16200
3786	9873	16198
3787	9877	16197
3788	9880	16195
3789	9883	16193
3790	9886	16191
3791	9888	16189
3792	9891	16187
3793	9894	16185
3794	9897	16183
3795	9900	16180
3796	9903	16178
3797	9906	16176
3798	9909	16175
3799	9912	16173
3800	9915	16171
3801	9918	16168
3802	9921	16166
3803	9924	16164
3804	9927	16162
3805	9930	16160
3806	9932	16157
3807	9934	16154
3808	9937	16152
3809	9941	16151
3810	9943	16148
3811	9946	16146
3812	9948	16143
3813	9951	16140
3814	9954	16138
3815	9957	16136
3816	9959	16133
3817	9962	16130
3818	9964	16127
3819	9967	16125
3820	9970	16123
3821	9973	16120
3822	9976	16118
3823	9978	16116
3824	9980	16113
3825	9983	16109
3826	9985	16107
3827	9988	16105
3828	9991	16103
3829	9994	16100
3830	9997	16098
3831	9999	16095
3832	10003	16094
3833	10006	16092
3834	10009	16090
3835	10011	16088
3836	10014	16085
3837	10017	16083
3838	10020	16081
3839	10023	16079
3840	10026	16077
3841	10028	16074
3842	10031	16071
3843	10034	16069
3844	10037	16067
3845	10040	16065
3846	10042	16062
3847	10045	16060
3848	10048	16057
3849	10051	16056
3850	10057	16058
3851	10060	16057
3852	10064	16056
3853	10067	16054
3854	10070	16052
3855	10073	16050
3856	10076	16048
3857	10078	16045
3858	10081	16043
3859	10084	16041
3860	10087	16038
3861	10090	16036
3862	10092	16034
3863	10095	16032
3864	10099	16030
3865	10102	16028
3866	10104	16026
3867	10107	16024
3868	10110	16021
3869	10113	16019
3870	10116	16017
3871	10119	16015
3872	10121	16012
3873	10124	16009
3874	10127	16007
3875	10130	16005
3876	10133	16003
3877	10136	16001
3878	10138	15998
3879	10141	15996
3880	10144	15994
3881	10147	15992
3882	10150	15990
3883	10153	15987
3884	10155	15984
3885	10157	15981
3886	10161	15980
3887	10164	15978
3888	10167	15976
3889	10169	15973
3890	10172	15970
3891	10174	15968
3892	10177	15965
3893	10180	15963
3894	10183	15961
3895	10185	15958
3896	10188	15955
3897	10190	15952
3898	10193	15950
3899	10196	15948
3900	10199	15946
3901	10202	15944
3902	10204	15941
3903	10207	15938
3904	10210	15936
3905	10213	15934
3906	10215	15931
3907	10218	15929
3908	10221	15926
3909	10223	15924
3910	10226	15921
3911	10229	15920
3912	10233	15918
3913	10236	15917
3914	10240	15916
3915	10243	15914
3916	10246	15912
3917	10249	15910
3918	10251	15907
3919	10254	15905
3920	10258	15904
3921	10261	15902
3922	10263	15899
3923	10266	15896
3924	10268	15893
3925	10271	15890
3926	10274	15888
3927	10276	15886
3928	10279	15883
3929	10282	15881
3930	10284	15878
3931	10287	15876
3932	10291	15874
3933	10293	15872
3934	10296	15870
3935	10299	15867
3936	10301	15864
3937	10304	15862
3938	10307	15860
3939	10310	15857
3940	10313	15855
3941	10315	15852
3942	10318	15850
3943	10321	15848
3944	10324	15846
3945	10327	15843
3946	10329	15840
3947	10331	15837
3948	10334	15835
3949	10337	15833
3950	10340	15831
3951	10343	15829
3952	10345	15826
3953	10348	15823
3954	10351	15821
3955	10354	15819
3956	10357	15817
3957	10360	15815
3958	10362	15812
3959	10365	15809
3960	10367	15806
3961	10370	15804
3962	10373	15801
3963	10375	15799
3964	10378	15797
3965	10381	15794
3966	10384	15792
3967	10387	15791
3968	10390	15788
3969	10393	15786
3970	10395	15783
3971	10398	15781
3972	10402	15779
3973	10405	15777
3974	10408	15775
3975	10410	15773
3976	10413	15770
3977	10416	15769
3978	10419	15767
3979	10422	15765
3980	10425	15762
3981	10428	15760
3982	10431	15758
3983	10434	15756
3984	10437	15754
3985	10440	15751
3986	10442	15749
3987	10444	15745
3988	10447	15743
3989	10450	15741
3990	10453	15739
3991	10456	15737
3992	10459	15734
3993	10461	15731
3994	10465	15730
3995	10468	15728
3996	10471	15726
3997	10474	15724
3998	10477	15723
3999	10481	15722
4000	10485	15721
4001	10488	15718
4002	10490	15716
4003	10493	15714
4004	10497	15713
4005	10500	15711
4006	10503	15709
4007	10506	15706
4008	10508	15704
4009	10512	15702
4010	10514	15700
4011	10517	15697
4012	10520	15695
4013	10523	15692
4014	10525	15690
4015	10529	15688
4016	10532	15686
4017	10534	15684
4018	10537	15682
4019	10540	15679
4020	10543	15677
4021	10546	15675
4022	10549	15672
4023	10551	15670
4024	10554	15667
4025	10557	15665
4026	10560	15664
4027	10563	15661
4028	10566	15659
4029	10569	15656
4030	10571	15654
4031	10574	15651
4032	10577	15649
4033	10580	15647
4034	10582	15644
4035	10585	15642
4036	10587	15639
4037	10590	15637
4038	10593	15634
4039	10596	15632
4040	10599	15630
4041	10602	15628
4042	10605	15626
4043	10608	15624
4044	10611	15622
4045	10614	15620
4046	10617	15618
4047	10620	15616
4048	10624	15615
4049	10627	15613
4050	10630	15610
4051	10632	15607
4052	10635	15605
4053	10638	15603
4054	10641	15601
4055	10644	15599
4056	10647	15597
4057	10649	15594
4058	10653	15593
4059	10656	15591
4060	10659	15588
4061	10661	15585
4062	10664	15582
4063	10666	15579
4064	10669	15577
4065	10672	15575
4066	10674	15572
4067	10677	15569
4068	10679	15566
4069	10682	15563
4070	10684	15561
4071	10687	15559
4072	10690	15557
4073	10693	15554
4074	10696	15552
4075	10698	15549
4076	10701	15547
4077	10704	15545
4078	10707	15543
4079	10710	15540
4080	10712	15537
4081	10715	15534
4082	10718	15532
4083	10721	15530
4084	10724	15528
4085	10727	15526
4086	10729	15523
4087	10732	15520
4088	10735	15518
4089	10737	15516
4090	10740	15513
4091	10743	15510
4092	10745	15507
4093	10747	15504
4094	10750	15502
4095	10753	15500
4096	10756	15498
4097	10759	15496
4098	10762	15493
4099	10765	15492
4100	10768	15490
4101	10771	15487
4102	10774	15485
4103	10776	15482
4104	10779	15479
4105	10781	15477
4106	10785	15475
4107	10787	15472
4108	10790	15470
4109	10792	15467
4110	10795	15464
4111	10798	15463
4112	10801	15460
4113	10804	15458
4114	10807	15455
4115	10810	15453
4116	10813	15451
4117	10816	15450
4118	10819	15447
4119	10822	15445
4120	10824	15442
4121	10827	15440
4122	10830	15438
4123	10833	15436
4124	10836	15434
4125	10839	15431
4126	10842	15429
4127	10845	15426
4128	10848	15424
4129	10851	15422
4130	10854	15420
4131	10856	15417
4132	10859	15414
4133	10861	15412
4134	10864	15410
4135	10867	15407
4136	10869	15405
4137	10872	15402
4138	10874	15399
4139	10878	15397
4140	10881	15395
4141	10883	15393
4142	10886	15390
4143	10889	15387
4144	10891	15385
4145	10894	15383
4146	10897	15380
4147	10900	15378
4148	10902	15375
4149	10905	15372
4150	10908	15370
4151	10911	15368
4152	10914	15365
4153	10916	15363
4154	10919	15360
4155	10921	15358
4156	10925	15356
4157	10928	15353
4158	10930	15351
4159	10933	15349
4160	10936	15346
4161	10938	15343
4162	10942	15341
4163	10944	15339
4164	10947	15337
4165	10949	15334
4166	10952	15331
4167	10955	15329
4168	10958	15327
4169	10961	15325
4170	10964	15322
4171	10966	15319
4172	10969	15316
4173	10972	15314
4174	10975	15313
4175	10978	15310
4176	10981	15308
4177	10983	15305
4178	10986	15302
4179	10989	15301
4180	10992	15299
4181	10995	15296
4182	10997	15293
4183	11000	15291
4184	11003	15289
4185	11007	15288
4186	11010	15286
4187	11013	15283
4188	11015	15281
4189	11018	15278
4190	11021	15276
4191	11025	15275
4192	11027	15272
4193	11030	15269
4194	11032	15267
4195	11035	15265
4196	11039	15263
4197	11041	15260
4198	11044	15258
4199	11047	15255
4200	11049	15252
4201	11052	15250
4202	11055	15248
4203	11058	15245
4204	11060	15242
4205	11063	15240
4206	11065	15237
4207	11068	15235
4208	11072	15233
4209	11075	15231
4210	11077	15229
4211	11080	15225
4212	11082	15223
4213	11085	15221
4214	11088	15218
4215	11091	15216
4216	11094	15213
4217	11096	15211
4218	11099	15209
4219	11102	15207
4220	11105	15204
4221	11108	15202
4222	11111	15199
4223	11113	15197
4224	11116	15195
4225	11119	15192
4226	11122	15190
4227	11125	15187
4228	11127	15184
4229	11130	15182
4230	11133	15180
4231	11136	15178
4232	11138	15175
4233	11141	15172
4234	11144	15170
4235	11146	15167
4236	11149	15165
4237	11152	15162
4238	11155	15160
4239	11157	15157
4240	11159	15154
4241	11162	15151
4242	11165	15149
4243	11168	15147
4244	11171	15145
4245	11174	15143
4246	11177	15140
4247	11180	15138
4248	11183	15136
4249	11186	15134
4250	11188	15131
4251	11191	15128
4252	11194	15126
4253	11198	15125
4254	11201	15123
4255	11203	15121
4256	11206	15118
4257	11208	15115
4258	11211	15113
4259	11214	15111
4260	11217	15108
4261	11220	15106
4262	11223	15104
4263	11226	15101
4264	11229	15099
4265	11232	15097
4266	11235	15095
4267	11237	15092
4268	11240	15090
4269	11243	15088
4270	11246	15086
4271	11249	15083
4272	11252	15081
4273	11254	15078
4274	11257	15075
4275	11260	15073
4276	11263	15071
4277	11266	15069
4278	11269	15067
4279	11272	15065
4280	11275	15063
4281	11278	15061
4282	11281	15058
4283	11284	15055
4284	11286	15052
4285	11289	15050
4286	11292	15048
4287	11294	15045
4288	11297	15043
4289	11300	15040
4290	11303	15038
4291	11305	15035
4292	11308	15033
4293	11311	15030
4294	11314	15028
4295	11316	15025
4296	11319	15023
4297	11322	15020
4298	11325	15019
4299	11328	15016
4300	11331	15014
4301	11333	15011
4302	11336	15009
4303	11339	15007
4304	11342	15004
4305	11345	15002
4306	11347	14999
4307	11348	14994
4308	11351	14991
4309	11353	14989
4310	11356	14986
4311	11359	14984
4312	11362	14981
4313	11364	14978
4314	11366	14975
4315	11369	14973
4316	11372	14971
4317	11375	14969
4318	11378	14967
4319	11381	14964
4320	11384	14962
4321	11387	14960
4322	11390	14958
4323	11393	14956
4324	11396	14954
4325	11399	14951
4326	11402	14949
4327	11405	14947
4328	11408	14945
4329	11411	14942
4330	11413	14939
4331	11416	14937
4332	11419	14935
4333	11423	14934
4334	11426	14931
4335	11429	14929
4336	11432	14927
4337	11436	14927
4338	11439	14925
4339	11442	14923
4340	11445	14920
4341	11448	14918
4342	11451	14916
4343	11454	14913
4344	11457	14911
4345	11460	14909
4346	11462	14906
4347	11465	14904
4348	11468	14902
4349	11471	14899
4350	11473	14896
4351	11476	14893
4352	11478	14891
4353	11481	14889
4354	11485	14887
4355	11488	14885
4356	11490	14882
4357	11493	14880
4358	11496	14877
4359	11499	14875
4360	11501	14872
4361	11504	14869
4362	11507	14867
4363	11509	14864
4364	11512	14861
4365	11515	14859
4366	11518	14857
4367	11520	14854
4368	11523	14851
4369	11525	14848
4370	11527	14845
4371	11531	14843
4372	11534	14841
4373	11536	14838
4374	11539	14836
4375	11541	14833
4376	11544	14830
4377	11547	14828
4378	11550	14826
4379	11553	14824
4380	11556	14822
4381	11559	14820
4382	11563	14818
4383	11566	14816
4384	11569	14814
4385	11572	14812
4386	11575	14810
4387	11578	14808
4388	11581	14806
4389	11584	14804
4390	11587	14802
4391	11592	14801
4392	11598	14803
4393	11602	14803
4394	11605	14801
4395	11609	14799
4396	11612	14797
4397	11615	14795
4398	11618	14793
4399	11620	14790
4400	11623	14787
4401	11626	14785
4402	11629	14783
4403	11632	14780
4404	11635	14778
4405	11637	14775
4406	11640	14773
4407	11643	14771
4408	11646	14768
4409	11649	14766
4410	11651	14763
4411	11654	14760
4412	11657	14758
4413	11660	14756
4414	11663	14754
4415	11665	14751
4416	11668	14748
4417	11671	14746
4418	11674	14744
4419	11677	14742
4420	11680	14740
4421	11683	14737
4422	11685	14734
4423	11688	14732
4424	11691	14729
4425	11693	14727
4426	11696	14724
4427	11699	14721
4428	11701	14718
4429	11704	14717
4430	11708	14715
4431	11711	14713
4432	11714	14710
4433	11716	14707
4434	11719	14705
4435	11722	14703
4436	11725	14700
4437	11727	14698
4438	11730	14695
4439	11732	14692
4440	11735	14690
4441	11738	14688
4442	11741	14685
4443	11744	14683
4444	11746	14680
4445	11749	14677
4446	11752	14675
4447	11755	14673
4448	11758	14670
4449	11760	14667
4450	11763	14665
4451	11766	14663
4452	11769	14661
4453	11772	14659
4454	11776	14657
4455	11779	14655
4456	11781	14652
4457	11785	14651
4458	11788	14649
4459	11791	14646
4460	11793	14643
4461	11796	14641
4462	11799	14639
4463	11802	14637
4464	11805	14634
4465	11808	14632
4466	11811	14629
4467	11813	14626
4468	11816	14624
4469	11819	14622
4470	11822	14620
4471	11825	14617
4472	11827	14614
4473	11830	14612
4474	11833	14610
4475	11837	14608
4476	11839	14606
4477	11842	14603
4478	11845	14600
4479	11848	14598
4480	11850	14595
4481	11853	14593
4482	11856	14590
4483	11858	14587
4484	11861	14585
4485	11864	14583
4486	11867	14580
4487	11869	14578
4488	11872	14575
4489	11874	14572
4490	11877	14569
4491	11880	14567
4492	11883	14565
4493	11885	14562
4494	11888	14559
4495	11890	14556
4496	11893	14554
4497	11896	14551
4498	11899	14549
4499	11902	14547
4500	11904	14544
4501	11907	14541
4502	11910	14539
4503	11913	14537
4504	11916	14534
4505	11918	14532
4506	11921	14529
4507	11923	14526
4508	11926	14523
4509	11929	14521
4510	11932	14519
4511	11935	14516
4512	11937	14514
4513	11940	14511
4514	11943	14508
4515	11946	14506
4516	11948	14504
4517	11951	14501
4518	11954	14498
4519	11956	14496
4520	11960	14494
4521	11963	14492
4522	11966	14490
4523	11969	14488
4524	11972	14486
4525	11976	14484
4526	11979	14482
4527	11982	14480
4528	11985	14477
4529	11987	14475
4530	11990	14473
4531	11994	14471
4532	11997	14469
4533	11999	14466
4534	12001	14463
4535	12004	14460
4536	12008	14458
4537	12011	14456
4538	12013	14454
4539	12016	14451
4540	12019	14448
4541	12022	14446
4542	12025	14444
4543	12028	14442
4544	12031	14440
4545	12033	14437
4546	12036	14434
4547	12039	14432
4548	12042	14429
4549	12044	14427
4550	12047	14424
4551	12049	14421
4552	12052	14419
4553	12055	14417
4554	12058	14414
4555	12061	14412
4556	12064	14410
4557	12066	14407
4558	12069	14404
4559	12072	14402
4560	12075	14399
4561	12077	14397
4562	12080	14394
4563	12082	14391
4564	12085	14388
4565	12088	14386
4566	12091	14384
4567	12094	14381
4568	12096	14378
4569	12098	14375
4570	12101	14373
4571	12104	14371
4572	12107	14368
4573	12110	14365
4574	12112	14362
4575	12115	14360
4576	12118	14358
4577	12121	14356
4578	12124	14353
4579	12127	14351
4580	12129	14348
4581	12132	14346
4582	12136	14344
4583	12138	14342
4584	12141	14339
4585	12144	14336
4586	12146	14334
4587	12149	14331
4588	12152	14329
4589	12155	14327
4590	12158	14324
4591	12161	14322
4592	12164	14320
4593	12168	14318
4594	12171	14316
4595	12173	14314
4596	12176	14311
4597	12178	14308
4598	12181	14306
4599	12185	14304
4600	12187	14301
4601	12190	14299
4602	12193	14296
4603	12196	14294
4604	12199	14292
4605	12202	14290
4606	12205	14287
4607	12207	14285
4608	12210	14282
4609	12213	14279
4610	12216	14277
4611	12219	14275
4612	12222	14272
4613	12224	14270
4614	12227	14267
4615	12230	14265
4616	12232	14262
4617	12235	14259
4618	12238	14257
4619	12241	14254
4620	12243	14252
4621	12247	14250
4622	12249	14247
4623	12252	14245
4624	12255	14242
4625	12257	14239
4626	12260	14236
4627	12263	14234
4628	12266	14232
4629	12268	14229
4630	12271	14226
4631	12273	14224
4632	12276	14221
4633	12279	14219
4634	12282	14217
4635	12285	14214
4636	12287	14211
4637	12290	14208
4638	12293	14207
4639	12296	14204
4640	12299	14202
4641	12302	14199
4642	12304	14196
4643	12306	14193
4644	12310	14191
4645	12313	14189
4646	12316	14187
4647	12319	14185
4648	12321	14182
4649	12324	14179
4650	12327	14177
4651	12330	14174
4652	12332	14172
4653	12335	14169
4654	12337	14166
4655	12340	14163
4656	12343	14162
4657	12346	14159
4658	12349	14157
4659	12352	14154
4660	12354	14152
4661	12358	14150
4662	12361	14148
4663	12365	14146
4664	12367	14143
4665	12370	14141
4666	12373	14139
4667	12376	14137
4668	12379	14134
4669	12382	14132
4670	12385	14130
4671	12389	14128
4672	12392	14127
4673	12396	14125
4674	12399	14122
4675	12401	14120
4676	12404	14118
4677	12407	14116
4678	12410	14113
4679	12413	14111
4680	12415	14108
4681	12418	14105
4682	12421	14103
4683	12424	14101
4684	12427	14098
4685	12429	14095
4686	12432	14092
4687	12435	14090
4688	12438	14088
4689	12441	14086
4690	12444	14083
4691	12446	14080
4692	12449	14078
4693	12452	14075
4694	12455	14073
4695	12457	14070
4696	12460	14068
4697	12463	14065
4698	12465	14062
4699	12468	14060
4700	12471	14057
4701	12474	14055
4702	12476	14052
4703	12479	14049
4704	12481	14046
4705	12485	14045
4706	12488	14043
4707	12491	14040
4708	12494	14038
4709	12496	14035
4710	12499	14032
4711	12501	14030
4712	12504	14027
4713	12507	14025
4714	12510	14022
4715	12512	14019
4716	12515	14017
4717	12518	14015
4718	12521	14012
4719	12524	14010
4720	12526	14007
4721	12529	14004
4722	12532	14002
4723	12535	14000
4724	12539	13998
4725	12542	13996
4726	12544	13993
4727	12547	13991
4728	12551	13989
4729	12554	13987
4730	12557	13985
4731	12559	13982
4732	12562	13979
4733	12565	13977
4734	12569	13975
4735	12571	13973
4736	12574	13970
4737	12576	13967
4738	12580	13966
4739	12583	13963
4740	12586	13961
4741	12588	13958
4742	12591	13955
4743	12593	13952
4744	12596	13950
4745	12599	13948
4746	12602	13945
4747	12605	13943
4748	12608	13940
4749	12611	13938
4750	12613	13935
4751	12616	13933
4752	12619	13931
4753	12622	13928
4754	12624	13925
4755	12627	13922
4756	12630	13920
4757	12633	13918
4758	12635	13915
4759	12638	13912
4760	12640	13909
4761	12643	13907
4762	12646	13905
4763	12649	13903
4764	12652	13900
4765	12654	13897
4766	12657	13894
4767	12660	13892
4768	12663	13889
4769	12666	13887
4770	12668	13885
4771	12671	13882
4772	12674	13879
4773	12677	13877
4774	12680	13875
4775	12683	13872
4776	12685	13870
4777	12688	13867
4778	12691	13865
4779	12695	13863
4780	12697	13861
4781	12700	13858
4782	12703	13855
4783	12705	13852
4784	12708	13850
4785	12711	13847
4786	12713	13845
4787	12716	13842
4788	12718	13839
4789	12721	13836
4790	12724	13834
4791	12727	13832
4792	12730	13829
4793	12733	13827
4794	12736	13825
4795	12739	13822
4796	12741	13820
4797	12744	13817
4798	12748	13816
4799	12751	13813
4800	12754	13811
4801	12757	13809
4802	12760	13807
4803	12763	13805
4804	12766	13802
4805	12768	13799
4806	12772	13798
4807	12775	13795
4808	12778	13793
4809	12780	13790
4810	12783	13787
4811	12787	13786
4812	12790	13784
4813	12793	13781
4814	12795	13779
